year,age,cohort,sex,race,educ,realinc,gunlaw,grass,wtssall
2010,73.0,1937.0,2,1,12.0,23310.0,,2.0,1.68410066978158
2010,69.0,1941.0,1,1,12.0,,2.0,,0.9262553683798701
2010,36.0,1974.0,2,2,13.0,16835.0,,2.0,0.9262553683798701
2010,45.0,1965.0,1,1,12.0,11007.5,1.0,2.0,0.9262553683798701
2010,25.0,1985.0,1,1,13.0,12302.5,1.0,,0.9262553683798701
2010,55.0,1955.0,1,1,10.0,51800.0,,1.0,0.9262553683798701
2010,55.0,1955.0,2,1,6.0,,,2.0,0.9262553683798701
2010,,,1,2,14.0,19425.0,1.0,,0.9262553683798701
2010,53.0,1957.0,1,3,11.0,16835.0,1.0,,2.7787661051396095
2010,24.0,1986.0,1,2,14.0,,1.0,,1.68410066978158
2010,25.0,1985.0,2,2,13.0,8417.5,,,0.46312768418993505
2010,68.0,1942.0,2,1,7.0,34965.0,1.0,,3.36820133956316
2010,30.0,1980.0,1,3,12.0,19425.0,1.0,,0.9262553683798701
2010,72.0,1938.0,2,1,9.0,,1.0,2.0,0.9262553683798701
2010,63.0,1947.0,1,1,19.0,2849.0,1.0,1.0,0.46312768418993505
2010,36.0,1974.0,2,1,13.0,34965.0,2.0,,1.3893830525698
2010,21.0,1989.0,1,3,11.0,72520.0,1.0,1.0,1.8525107367597402
2010,31.0,1979.0,2,3,13.0,28490.0,1.0,,0.9262553683798701
2010,45.0,1965.0,2,1,12.0,8417.5,1.0,2.0,0.9262553683798701
2010,57.0,1953.0,2,1,15.0,19425.0,1.0,,1.8525107367597402
2010,35.0,1975.0,1,2,9.0,1813.0,1.0,1.0,1.68410066978158
2010,59.0,1951.0,2,1,14.0,51800.0,1.0,,1.68410066978158
2010,40.0,1970.0,2,1,12.0,14245.0,,2.0,1.68410066978158
2010,39.0,1971.0,1,1,16.0,19425.0,,2.0,1.68410066978158
2010,74.0,1936.0,2,1,16.0,51800.0,1.0,1.0,1.68410066978158
2010,56.0,1954.0,2,3,14.0,7122.5,,1.0,2.7787661051396095
2010,41.0,1969.0,2,1,17.0,119606.06532000001,1.0,1.0,0.9262553683798701
2010,59.0,1951.0,2,1,12.0,28490.0,2.0,2.0,0.9262553683798701
2010,51.0,1959.0,1,3,12.0,34965.0,1.0,2.0,0.9262553683798701
2010,42.0,1968.0,2,2,14.0,23310.0,1.0,2.0,1.8525107367597402
2010,30.0,1980.0,2,1,15.0,28490.0,1.0,2.0,0.9262553683798701
2010,89.0,1921.0,2,1,10.0,5827.5,,1.0,0.46312768418993505
2010,80.0,1930.0,2,1,12.0,7122.5,,2.0,0.46312768418993505
2010,76.0,1934.0,1,1,16.0,51800.0,2.0,2.0,1.68410066978158
2010,49.0,1961.0,1,1,14.0,8417.5,1.0,1.0,0.8420503348907908
2010,35.0,1975.0,2,2,20.0,51800.0,1.0,,1.68410066978158
2010,57.0,1953.0,2,2,12.0,23310.0,,2.0,0.9262553683798701
2010,84.0,1926.0,2,1,8.0,,,,0.9262553683798701
2010,23.0,1987.0,2,1,12.0,14245.0,1.0,1.0,1.8525107367597402
2010,26.0,1984.0,2,1,12.0,8417.5,1.0,,1.3893830525698
2010,83.0,1927.0,1,1,16.0,28490.0,1.0,,0.9262553683798701
2010,40.0,1970.0,2,1,19.0,51800.0,,1.0,0.46312768418993505
2010,44.0,1966.0,2,1,16.0,51800.0,1.0,2.0,0.9262553683798701
2010,58.0,1952.0,1,1,17.0,28490.0,1.0,1.0,0.9262553683798701
2010,68.0,1942.0,2,1,11.0,11007.5,2.0,,1.68410066978158
2010,37.0,1973.0,2,3,12.0,7122.5,,1.0,1.3893830525698
2010,57.0,1953.0,2,1,12.0,,1.0,,1.3893830525698
2010,41.0,1969.0,1,1,14.0,51800.0,,2.0,0.9262553683798701
2010,59.0,1951.0,1,1,13.0,119606.06532000001,,1.0,3.36820133956316
2010,40.0,1970.0,2,1,4.0,,,2.0,2.7787661051396095
2010,24.0,1986.0,1,3,10.0,14245.0,,2.0,0.9262553683798701
2010,44.0,1966.0,2,1,16.0,7122.5,2.0,,0.46312768418993505
2010,18.0,1992.0,2,1,12.0,12302.5,1.0,2.0,1.8525107367597402
2010,28.0,1982.0,1,1,13.0,4662.0,1.0,,0.9262553683798701
2010,39.0,1971.0,1,1,15.0,42735.0,,2.0,0.46312768418993505
2010,23.0,1987.0,1,2,13.0,11007.5,1.0,,1.3893830525698
2010,67.0,1943.0,1,1,14.0,34965.0,2.0,,0.9262553683798701
2010,65.0,1945.0,2,1,13.0,,1.0,1.0,1.68410066978158
2010,20.0,1990.0,1,3,13.0,11007.5,,,1.8525107367597402
2010,84.0,1926.0,2,1,9.0,,,2.0,0.46312768418993505
2010,20.0,1990.0,2,1,12.0,8417.5,1.0,,0.9262553683798701
2010,85.0,1925.0,2,1,12.0,3885.0,,2.0,0.46312768418993505
2010,71.0,1939.0,1,3,17.0,23310.0,,1.0,1.68410066978158
2010,39.0,1971.0,1,2,11.0,,2.0,1.0,1.68410066978158
2010,29.0,1981.0,2,1,16.0,12302.5,1.0,,1.68410066978158
2010,48.0,1962.0,1,1,20.0,34965.0,1.0,,0.8420503348907908
2010,89.0,1921.0,2,1,12.0,28490.0,1.0,1.0,0.9262553683798701
2010,59.0,1951.0,2,1,12.0,28490.0,,2.0,0.9262553683798701
2010,43.0,1967.0,1,1,16.0,72520.0,2.0,2.0,0.9262553683798701
2010,45.0,1965.0,2,1,12.0,7122.5,2.0,1.0,1.3893830525698
2010,49.0,1961.0,1,1,14.0,72520.0,1.0,,1.68410066978158
2010,19.0,1991.0,1,1,13.0,62160.0,,2.0,2.52615100467237
2010,82.0,1928.0,1,1,16.0,72520.0,,2.0,0.9262553683798701
2010,72.0,1938.0,1,1,4.0,51800.0,,2.0,0.9262553683798701
2010,29.0,1981.0,1,3,10.0,11007.5,1.0,2.0,1.3893830525698
2010,50.0,1960.0,2,1,12.0,,2.0,2.0,0.46312768418993505
2010,62.0,1948.0,2,1,12.0,23310.0,1.0,2.0,1.68410066978158
2010,51.0,1959.0,1,1,14.0,28490.0,,2.0,1.3893830525698
2010,75.0,1935.0,1,2,10.0,4662.0,2.0,2.0,0.9262553683798701
2010,75.0,1935.0,1,1,15.0,62160.0,1.0,2.0,0.9262553683798701
2010,20.0,1990.0,2,1,13.0,12302.5,,2.0,1.8525107367597402
2010,25.0,1985.0,1,1,12.0,42735.0,1.0,,3.36820133956316
2010,59.0,1951.0,2,2,13.0,,,1.0,0.9262553683798701
2010,44.0,1966.0,2,1,12.0,72520.0,1.0,,2.52615100467237
2010,21.0,1989.0,2,3,15.0,,2.0,,0.8420503348907908
2010,50.0,1960.0,1,1,12.0,,1.0,,2.52615100467237
2010,66.0,1944.0,2,1,12.0,19425.0,1.0,2.0,1.8525107367597402
2010,41.0,1969.0,2,1,17.0,119606.06532000001,1.0,1.0,0.9262553683798701
2010,65.0,1945.0,1,1,12.0,16835.0,,2.0,0.9262553683798701
2010,59.0,1951.0,1,1,19.0,42735.0,1.0,,0.9262553683798701
2010,25.0,1985.0,2,1,14.0,4662.0,1.0,2.0,0.9262553683798701
2010,60.0,1950.0,2,1,18.0,23310.0,,2.0,0.46312768418993505
2010,46.0,1964.0,2,1,16.0,72520.0,1.0,2.0,0.9262553683798701
2010,69.0,1941.0,1,1,12.0,28490.0,2.0,,1.68410066978158
2010,27.0,1983.0,2,1,17.0,28490.0,2.0,,1.68410066978158
2010,38.0,1972.0,2,2,14.0,34965.0,1.0,,1.68410066978158
2010,30.0,1980.0,1,1,15.0,23310.0,1.0,,1.68410066978158
2010,30.0,1980.0,1,3,20.0,9712.5,,2.0,0.9262553683798701
2010,31.0,1979.0,2,3,13.0,28490.0,1.0,,0.9262553683798701
2010,28.0,1982.0,2,1,13.0,34965.0,,2.0,0.9262553683798701
2010,42.0,1968.0,2,1,12.0,8417.5,1.0,,0.8420503348907908
2010,47.0,1963.0,1,1,12.0,72520.0,2.0,1.0,0.9262553683798701
2010,65.0,1945.0,2,1,8.0,19425.0,,2.0,0.9262553683798701
2010,46.0,1964.0,1,1,16.0,,,2.0,1.68410066978158
2010,20.0,1990.0,1,3,13.0,16835.0,1.0,,1.8525107367597402
2010,40.0,1970.0,2,1,12.0,11007.5,1.0,1.0,0.9262553683798701
2010,57.0,1953.0,1,1,2.0,5827.5,,,0.46312768418993505
2010,57.0,1953.0,2,1,18.0,23310.0,,1.0,0.46312768418993505
2010,58.0,1952.0,2,3,13.0,14245.0,1.0,,1.68410066978158
2010,36.0,1974.0,1,1,11.0,14245.0,2.0,,1.68410066978158
2010,72.0,1938.0,1,1,12.0,23310.0,,2.0,0.9262553683798701
2010,75.0,1935.0,1,2,11.0,4662.0,1.0,2.0,1.68410066978158
2010,29.0,1981.0,1,2,10.0,23310.0,1.0,,0.9262553683798701
2010,50.0,1960.0,2,1,13.0,34965.0,,1.0,1.3893830525698
2010,31.0,1979.0,2,2,14.0,,1.0,2.0,3.36820133956316
2010,65.0,1945.0,1,1,18.0,119606.06532000001,,,1.68410066978158
2010,60.0,1950.0,2,1,6.0,1813.0,1.0,2.0,1.3893830525698
2010,60.0,1950.0,2,1,18.0,23310.0,,2.0,0.46312768418993505
2010,60.0,1950.0,1,2,11.0,,1.0,,1.68410066978158
2010,48.0,1962.0,2,1,14.0,62160.0,2.0,,3.36820133956316
2010,60.0,1950.0,2,1,14.0,23310.0,,,0.9262553683798701
2010,52.0,1958.0,1,1,12.0,28490.0,,1.0,0.9262553683798701
2010,41.0,1969.0,2,1,13.0,14245.0,1.0,1.0,0.9262553683798701
2010,31.0,1979.0,1,3,17.0,34965.0,1.0,,0.9262553683798701
2010,77.0,1933.0,2,3,6.0,5827.5,,2.0,0.46312768418993505
2010,72.0,1938.0,1,1,12.0,23310.0,,2.0,0.9262553683798701
2010,64.0,1946.0,2,1,18.0,62160.0,1.0,,1.3893830525698
2010,85.0,1925.0,2,3,8.0,,1.0,2.0,0.9262553683798701
2010,45.0,1965.0,2,1,12.0,28490.0,,1.0,0.9262553683798701
2010,31.0,1979.0,2,3,9.0,9712.5,1.0,,1.3893830525698
2010,46.0,1964.0,2,1,12.0,42735.0,,2.0,1.68410066978158
2010,83.0,1927.0,1,1,17.0,72520.0,,2.0,0.9262553683798701
2010,62.0,1948.0,1,1,14.0,34965.0,1.0,,4.21025167445395
2010,31.0,1979.0,1,1,2.0,8417.5,1.0,1.0,0.9262553683798701
2010,37.0,1973.0,2,1,16.0,,1.0,2.0,0.9262553683798701
2010,44.0,1966.0,2,1,20.0,28490.0,,2.0,0.46312768418993505
2010,44.0,1966.0,1,1,14.0,119606.06532000001,2.0,,1.68410066978158
2010,54.0,1956.0,1,1,18.0,51800.0,2.0,,0.9262553683798701
2010,21.0,1989.0,2,3,15.0,,2.0,,0.8420503348907908
2010,25.0,1985.0,2,1,16.0,14245.0,1.0,1.0,0.46312768418993505
2010,70.0,1940.0,1,2,16.0,42735.0,,2.0,2.52615100467237
2010,31.0,1979.0,2,2,14.0,28490.0,,,2.3156384209496697
2010,81.0,1929.0,2,1,16.0,19425.0,,2.0,0.9262553683798701
2010,30.0,1980.0,2,1,15.0,28490.0,1.0,2.0,0.9262553683798701
2010,43.0,1967.0,2,1,15.0,23310.0,,,0.9262553683798701
2010,29.0,1981.0,1,1,12.0,42735.0,,1.0,0.46312768418993505
2010,19.0,1991.0,2,1,10.0,,,2.0,1.3893830525698
2010,63.0,1947.0,2,1,16.0,72520.0,,1.0,0.9262553683798701
2010,53.0,1957.0,2,1,13.0,9712.5,2.0,1.0,1.3893830525698
2010,54.0,1956.0,1,1,12.0,42735.0,,2.0,0.9262553683798701
2010,67.0,1943.0,1,1,6.0,,,2.0,0.46312768418993505
2010,77.0,1933.0,1,2,4.0,,1.0,,0.8420503348907908
2010,18.0,1992.0,1,2,12.0,19425.0,,1.0,2.52615100467237
2010,23.0,1987.0,2,1,12.0,1036.0,1.0,,0.9262553683798701
2010,50.0,1960.0,2,3,16.0,34965.0,1.0,2.0,0.9262553683798701
2010,37.0,1973.0,2,2,9.0,11007.5,,1.0,2.3156384209496697
2010,41.0,1969.0,1,1,13.0,,2.0,,0.8420503348907908
2010,23.0,1987.0,1,1,16.0,23310.0,,2.0,0.9262553683798701
2010,52.0,1958.0,1,1,9.0,23310.0,2.0,1.0,1.3893830525698
2010,49.0,1961.0,2,1,16.0,,1.0,,1.68410066978158
2010,55.0,1955.0,2,1,14.0,62160.0,,2.0,0.9262553683798701
2010,58.0,1952.0,2,1,18.0,119606.06532000001,1.0,,1.3893830525698
2010,32.0,1978.0,2,1,12.0,259.0,2.0,1.0,0.7718794736498921
2010,22.0,1988.0,1,1,15.0,62160.0,,1.0,1.8525107367597402
2010,45.0,1965.0,2,1,14.0,42735.0,,2.0,1.68410066978158
2010,30.0,1980.0,2,1,8.0,,,,0.9262553683798701
2010,76.0,1934.0,1,1,12.0,5827.5,,2.0,0.46312768418993505
2010,57.0,1953.0,1,1,8.0,51800.0,,,1.68410066978158
2010,57.0,1953.0,1,1,16.0,42735.0,2.0,,0.9262553683798701
2010,57.0,1953.0,2,1,12.0,,1.0,,1.3893830525698
2010,76.0,1934.0,1,1,16.0,34965.0,1.0,,0.9262553683798701
2010,23.0,1987.0,1,1,14.0,12302.5,,2.0,1.3893830525698
2010,51.0,1959.0,2,1,6.0,14245.0,,2.0,0.9262553683798701
2010,55.0,1955.0,1,2,12.0,34965.0,,2.0,0.9262553683798701
2010,57.0,1953.0,2,1,16.0,3367.0,2.0,1.0,0.46312768418993505
2010,60.0,1950.0,2,1,20.0,72520.0,,1.0,1.68410066978158
2010,33.0,1977.0,2,1,16.0,34965.0,,1.0,0.9262553683798701
2010,33.0,1977.0,2,2,14.0,11007.5,1.0,,0.46312768418993505
2010,62.0,1948.0,2,1,12.0,8417.5,1.0,,0.8420503348907908
2010,45.0,1965.0,2,1,19.0,72520.0,1.0,,1.3893830525698
2010,53.0,1957.0,2,1,16.0,119606.06532000001,,1.0,0.9262553683798701
2010,88.0,1922.0,1,1,16.0,62160.0,1.0,,0.9262553683798701
2010,64.0,1946.0,1,2,14.0,2849.0,1.0,2.0,1.8525107367597402
2010,69.0,1941.0,2,1,20.0,119606.06532000001,1.0,,0.9262553683798701
2010,63.0,1947.0,1,1,19.0,119606.06532000001,,1.0,0.9262553683798701
2010,45.0,1965.0,1,1,20.0,119606.06532000001,2.0,,0.8420503348907908
2010,25.0,1985.0,1,3,9.0,16835.0,,,1.3893830525698
2010,51.0,1959.0,1,1,10.0,8417.5,1.0,,1.68410066978158
2010,48.0,1962.0,2,2,10.0,8417.5,1.0,,1.3893830525698
2010,27.0,1983.0,1,1,14.0,28490.0,1.0,,3.36820133956316
2010,66.0,1944.0,1,1,14.0,42735.0,1.0,,1.68410066978158
2010,31.0,1979.0,2,2,14.0,28490.0,,,2.3156384209496697
2010,27.0,1983.0,2,1,12.0,12302.5,,2.0,1.68410066978158
2010,49.0,1961.0,1,1,12.0,34965.0,,1.0,0.9262553683798701
2010,63.0,1947.0,2,1,9.0,,2.0,,0.8420503348907908
2010,89.0,1921.0,2,1,10.0,11007.5,1.0,2.0,0.9262553683798701
2010,40.0,1970.0,1,1,11.0,11007.5,1.0,2.0,0.46312768418993505
2010,48.0,1962.0,1,1,16.0,119606.06532000001,1.0,,0.9262553683798701
2010,62.0,1948.0,2,1,7.0,12302.5,1.0,,0.9262553683798701
2010,50.0,1960.0,2,2,14.0,11007.5,2.0,,0.9262553683798701
2010,63.0,1947.0,2,1,18.0,28490.0,,2.0,0.8420503348907908
2010,39.0,1971.0,2,2,16.0,72520.0,1.0,,1.8525107367597402
2010,44.0,1966.0,1,1,12.0,28490.0,1.0,,0.9262553683798701
2010,50.0,1960.0,1,1,12.0,5827.5,1.0,2.0,0.9262553683798701
2010,43.0,1967.0,1,2,12.0,11007.5,1.0,,1.8525107367597402
2010,43.0,1967.0,1,1,16.0,42735.0,1.0,,0.9262553683798701
2010,55.0,1955.0,1,1,14.0,5827.5,1.0,2.0,0.9262553683798701
2010,67.0,1943.0,2,1,20.0,34965.0,,1.0,0.9262553683798701
2010,48.0,1962.0,2,1,15.0,34965.0,1.0,,1.3893830525698
2010,38.0,1972.0,2,1,11.0,8417.5,,1.0,0.9262553683798701
2010,32.0,1978.0,2,1,16.0,19425.0,1.0,,0.9262553683798701
2010,38.0,1972.0,1,1,17.0,72520.0,1.0,,1.68410066978158
2010,58.0,1952.0,1,1,15.0,34965.0,1.0,1.0,1.68410066978158
2010,25.0,1985.0,2,1,16.0,2849.0,,1.0,1.8525107367597402
2010,55.0,1955.0,1,1,13.0,14245.0,1.0,2.0,1.3893830525698
2010,51.0,1959.0,1,1,12.0,28490.0,,1.0,0.46312768418993505
2010,42.0,1968.0,1,2,14.0,14245.0,1.0,,0.46312768418993505
2010,45.0,1965.0,2,1,14.0,42735.0,,2.0,1.68410066978158
2010,73.0,1937.0,1,1,16.0,,,2.0,1.68410066978158
2010,39.0,1971.0,1,1,14.0,,,1.0,0.9262553683798701
2010,87.0,1923.0,2,1,8.0,,2.0,2.0,0.8420503348907908
2010,50.0,1960.0,2,1,16.0,42735.0,2.0,,1.68410066978158
2010,68.0,1942.0,2,1,7.0,34965.0,1.0,,3.36820133956316
2010,76.0,1934.0,1,1,8.0,14245.0,1.0,2.0,0.9262553683798701
2010,34.0,1976.0,1,1,10.0,7122.5,2.0,,1.68410066978158
2010,21.0,1989.0,1,3,13.0,23310.0,1.0,,2.3156384209496697
2010,65.0,1945.0,1,1,18.0,34965.0,,2.0,0.9262553683798701
2010,23.0,1987.0,2,1,13.0,,1.0,,1.68410066978158
2010,33.0,1977.0,2,1,12.0,23310.0,2.0,,0.9262553683798701
2010,77.0,1933.0,1,2,4.0,,1.0,,0.8420503348907908
2010,60.0,1950.0,2,3,12.0,11007.5,,2.0,2.3156384209496697
2010,41.0,1969.0,1,1,14.0,51800.0,,2.0,0.9262553683798701
2010,46.0,1964.0,2,1,12.0,42735.0,,2.0,1.68410066978158
2010,49.0,1961.0,2,1,6.0,12302.5,,2.0,0.9262553683798701
2010,62.0,1948.0,2,1,12.0,42735.0,2.0,,0.9262553683798701
2010,55.0,1955.0,2,1,16.0,12302.5,1.0,2.0,0.46312768418993505
2010,50.0,1960.0,2,1,13.0,34965.0,,1.0,1.3893830525698
2010,46.0,1964.0,2,1,16.0,34965.0,1.0,,0.46312768418993505
2010,28.0,1982.0,1,1,9.0,259.0,,2.0,2.3156384209496697
2010,36.0,1974.0,1,1,12.0,28490.0,1.0,,1.68410066978158
2010,46.0,1964.0,1,1,14.0,14245.0,1.0,,0.9262553683798701
2010,35.0,1975.0,2,2,20.0,51800.0,1.0,,1.68410066978158
2010,26.0,1984.0,1,1,9.0,14245.0,1.0,1.0,2.3156384209496697
2010,30.0,1980.0,1,2,12.0,3367.0,,1.0,0.46312768418993505
2010,54.0,1956.0,1,1,14.0,42735.0,,1.0,1.68410066978158
2010,50.0,1960.0,1,1,18.0,34965.0,,2.0,0.9262553683798701
2010,63.0,1947.0,1,1,12.0,14245.0,2.0,2.0,0.9262553683798701
2010,32.0,1978.0,2,2,15.0,23310.0,1.0,,1.3893830525698
2010,33.0,1977.0,1,3,2.0,8417.5,2.0,,1.8525107367597402
2010,45.0,1965.0,2,3,8.0,14245.0,1.0,,2.52615100467237
2010,69.0,1941.0,1,1,16.0,19425.0,1.0,1.0,0.9262553683798701
2010,44.0,1966.0,2,1,12.0,72520.0,1.0,,2.52615100467237
2010,35.0,1975.0,2,3,13.0,28490.0,1.0,,1.68410066978158
2010,62.0,1948.0,1,2,9.0,,2.0,2.0,0.46312768418993505
2010,75.0,1935.0,1,3,16.0,34965.0,,1.0,0.9262553683798701
2010,31.0,1979.0,2,3,9.0,9712.5,1.0,,1.3893830525698
2010,41.0,1969.0,2,2,13.0,11007.5,,2.0,0.9262553683798701
2010,31.0,1979.0,1,1,13.0,,2.0,,0.9262553683798701
2010,34.0,1976.0,2,1,16.0,16835.0,1.0,,0.9262553683798701
2010,19.0,1991.0,1,1,,,,1.0,1.3893830525698
2010,56.0,1954.0,1,1,13.0,51800.0,1.0,,2.52615100467237
2010,56.0,1954.0,1,1,12.0,51800.0,1.0,2.0,0.9262553683798701
2010,24.0,1986.0,1,1,15.0,8417.5,1.0,1.0,0.46312768418993505
2010,54.0,1956.0,1,1,12.0,42735.0,,2.0,0.9262553683798701
2010,71.0,1939.0,1,1,12.0,12302.5,1.0,1.0,1.3893830525698
2010,47.0,1963.0,1,1,14.0,42735.0,,1.0,1.68410066978158
2010,45.0,1965.0,2,2,14.0,42735.0,1.0,,1.3893830525698
2010,31.0,1979.0,2,1,20.0,34965.0,1.0,,0.46312768418993505
2010,57.0,1953.0,1,3,12.0,3885.0,2.0,2.0,1.3893830525698
2010,53.0,1957.0,2,1,14.0,51800.0,,2.0,0.9262553683798701
2010,55.0,1955.0,1,1,16.0,,2.0,,2.52615100467237
2010,27.0,1983.0,1,1,14.0,28490.0,1.0,,3.36820133956316
2010,43.0,1967.0,1,1,16.0,42735.0,1.0,,0.9262553683798701
2010,76.0,1934.0,1,1,19.0,51800.0,1.0,1.0,1.8525107367597402
2010,28.0,1982.0,2,1,16.0,28490.0,,2.0,0.46312768418993505
2010,38.0,1972.0,2,1,12.0,51800.0,2.0,,1.68410066978158
2010,60.0,1950.0,1,1,14.0,23310.0,,1.0,1.8525107367597402
2010,69.0,1941.0,2,1,16.0,19425.0,,1.0,0.46312768418993505
2010,63.0,1947.0,2,1,20.0,,1.0,1.0,1.68410066978158
2010,67.0,1943.0,1,1,20.0,72520.0,1.0,1.0,0.9262553683798701
2010,19.0,1991.0,1,1,13.0,62160.0,,2.0,2.52615100467237
2010,29.0,1981.0,2,3,12.0,12302.5,,2.0,0.8420503348907908
2010,29.0,1981.0,1,1,12.0,42735.0,,1.0,0.46312768418993505
2010,49.0,1961.0,1,3,12.0,11007.5,1.0,,1.3893830525698
2010,44.0,1966.0,1,1,14.0,51800.0,,1.0,0.8420503348907908
2010,32.0,1978.0,2,1,12.0,34965.0,,2.0,2.52615100467237
2010,63.0,1947.0,2,1,13.0,12302.5,,1.0,0.9262553683798701
2010,38.0,1972.0,2,2,16.0,19425.0,1.0,,0.8420503348907908
2010,37.0,1973.0,1,1,12.0,34965.0,,1.0,0.9262553683798701
2010,67.0,1943.0,1,3,16.0,119606.06532000001,,2.0,1.68410066978158
2010,30.0,1980.0,2,1,20.0,51800.0,,1.0,0.9262553683798701
2010,61.0,1949.0,1,1,13.0,51800.0,1.0,,0.9262553683798701
2010,19.0,1991.0,2,1,12.0,42735.0,1.0,,1.68410066978158
2010,61.0,1949.0,2,1,12.0,,,2.0,1.3893830525698
2010,72.0,1938.0,2,1,12.0,19425.0,1.0,1.0,2.52615100467237
2010,85.0,1925.0,2,3,8.0,,1.0,2.0,0.9262553683798701
2010,43.0,1967.0,2,1,14.0,23310.0,1.0,2.0,1.3893830525698
2010,21.0,1989.0,1,2,14.0,5827.5,2.0,1.0,1.68410066978158
2010,44.0,1966.0,1,2,12.0,23310.0,,,1.68410066978158
2010,51.0,1959.0,1,1,12.0,28490.0,,1.0,0.46312768418993505
2010,49.0,1961.0,1,1,12.0,62160.0,,2.0,0.9262553683798701
2010,50.0,1960.0,1,1,12.0,,1.0,1.0,1.3893830525698
2010,54.0,1956.0,1,1,12.0,42735.0,,2.0,0.9262553683798701
2010,47.0,1963.0,1,1,20.0,16835.0,,2.0,0.9262553683798701
2010,42.0,1968.0,2,1,12.0,7122.5,,1.0,2.52615100467237
2010,31.0,1979.0,2,2,16.0,16835.0,,1.0,4.21025167445395
2010,55.0,1955.0,1,2,12.0,5827.5,,1.0,0.46312768418993505
2010,29.0,1981.0,1,2,10.0,23310.0,1.0,,0.9262553683798701
2010,57.0,1953.0,2,1,10.0,8417.5,,1.0,0.9262553683798701
2010,53.0,1957.0,2,1,13.0,9712.5,2.0,1.0,1.3893830525698
2010,40.0,1970.0,1,1,19.0,51800.0,1.0,2.0,0.8420503348907908
2010,21.0,1989.0,1,1,11.0,3367.0,,1.0,0.46312768418993505
2010,44.0,1966.0,1,1,12.0,28490.0,1.0,,0.9262553683798701
2010,31.0,1979.0,1,1,18.0,51800.0,1.0,2.0,1.68410066978158
2010,76.0,1934.0,2,1,12.0,42735.0,1.0,2.0,1.68410066978158
2010,58.0,1952.0,2,1,14.0,,1.0,2.0,0.46312768418993505
2010,51.0,1959.0,2,1,12.0,28490.0,,2.0,2.7787661051396095
2010,62.0,1948.0,1,1,13.0,5827.5,,1.0,1.68410066978158
2010,54.0,1956.0,1,2,19.0,72520.0,1.0,,0.8420503348907908
2010,63.0,1947.0,2,1,12.0,5827.5,1.0,,0.46312768418993505
2010,29.0,1981.0,2,1,16.0,62160.0,2.0,2.0,0.9262553683798701
2010,62.0,1948.0,2,1,14.0,28490.0,2.0,,0.9262553683798701
2010,70.0,1940.0,2,1,12.0,11007.5,,2.0,0.9262553683798701
2010,80.0,1930.0,1,1,15.0,23310.0,2.0,2.0,0.9262553683798701
2010,44.0,1966.0,2,2,15.0,,,2.0,0.9262553683798701
2010,41.0,1969.0,1,1,13.0,119606.06532000001,1.0,,0.9262553683798701
2010,46.0,1964.0,2,1,12.0,119606.06532000001,1.0,2.0,0.9262553683798701
2010,47.0,1963.0,2,1,20.0,119606.06532000001,1.0,1.0,0.9262553683798701
2010,47.0,1963.0,1,1,20.0,16835.0,,2.0,0.9262553683798701
2010,59.0,1951.0,2,1,17.0,42735.0,1.0,1.0,0.8420503348907908
2010,27.0,1983.0,2,1,16.0,34965.0,,1.0,0.9262553683798701
2010,32.0,1978.0,2,1,12.0,51800.0,2.0,1.0,0.9262553683798701
2010,23.0,1987.0,2,3,15.0,259.0,1.0,1.0,1.3893830525698
2010,22.0,1988.0,2,1,15.0,8417.5,1.0,2.0,1.68410066978158
2010,60.0,1950.0,2,2,13.0,42735.0,1.0,,1.8525107367597402
2010,45.0,1965.0,1,1,12.0,16835.0,1.0,1.0,0.9262553683798701
2010,37.0,1973.0,2,1,12.0,12302.5,1.0,,0.9262553683798701
2010,39.0,1971.0,2,1,15.0,72520.0,,2.0,1.3893830525698
2010,89.0,1921.0,2,1,14.0,,1.0,,0.46312768418993505
2010,25.0,1985.0,2,1,16.0,23310.0,1.0,2.0,1.68410066978158
2010,76.0,1934.0,1,1,16.0,51800.0,2.0,2.0,1.68410066978158
2010,75.0,1935.0,2,1,14.0,34965.0,,1.0,1.68410066978158
2010,21.0,1989.0,1,2,14.0,5827.5,2.0,1.0,1.68410066978158
2010,59.0,1951.0,2,3,18.0,9712.5,1.0,,0.8420503348907908
2010,31.0,1979.0,2,2,14.0,28490.0,,,2.3156384209496697
2010,47.0,1963.0,1,1,14.0,42735.0,,1.0,1.68410066978158
2010,25.0,1985.0,1,1,11.0,11007.5,,1.0,0.9262553683798701
2010,25.0,1985.0,1,1,16.0,34965.0,2.0,,0.46312768418993505
2010,28.0,1982.0,1,1,16.0,28490.0,,1.0,0.8420503348907908
2010,56.0,1954.0,2,3,14.0,7122.5,,1.0,2.7787661051396095
2010,82.0,1928.0,2,1,9.0,,,2.0,0.8420503348907908
2010,59.0,1951.0,2,1,12.0,28490.0,,2.0,0.9262553683798701
2010,23.0,1987.0,2,1,12.0,14245.0,1.0,1.0,1.8525107367597402
2010,24.0,1986.0,1,1,17.0,9712.5,1.0,1.0,0.9262553683798701
2010,23.0,1987.0,2,1,13.0,,1.0,,1.68410066978158
2010,22.0,1988.0,2,1,12.0,259.0,,1.0,1.3893830525698
2010,52.0,1958.0,2,2,12.0,28490.0,,2.0,0.46312768418993505
2010,65.0,1945.0,1,1,16.0,3885.0,,1.0,0.46312768418993505
2010,23.0,1987.0,1,2,13.0,11007.5,1.0,,1.3893830525698
